CAMPAÑA,PROVINCIA,MUNICIPIO,CODPARCELA,_05_Comarca,_07_Zona_homogénea,_01_Superf_cultivada_en_la_Parcela_Agrícola_ha_,_02_Pendiente_,_03_Textura_del_Suelo,_04_Secano_Regadío,_08_Utilización_de_cubierta_vegetal,_01_Variedad,_02_Clon,_04_Patrón,_06_Formas_de_Poda,_07_Marco_m_x_m_,_08_Densidad_Plantas_ha_,_09_Sistemas_de_Conducción
2007,Málaga,Mollina,045-00038-00-MO,NORTE O ANTEQUERA,Z-3 LAGUNETOS/LA CAMORRA,2,1,Franco-arcillo-limoso,Regadio,No,Moscatel Morisco,,"1,103 Paulsen",Cordón doble,"3 x 1,5",2200,
2007,Málaga,Mollina,2013PD7,NORTE O ANTEQUERA,Z-1 MOLINILLO/LA FUENTE,"2,43",1,Franco-arcillo-arenoso,Regadio,No,Syrah,,"1,103 Paulsen",Cordón doble,"3 x 1,5",2098,Espaldera vertical
2007,Málaga,Ronda,006-00135-00-00,SERRANIA DE RONDA - II,MA/VD/02,"1,50",2,Arcilloso,Regadio,No,Cabernet Franc,,"3,309 Coaderc",Cordón doble,2.00x1.00,10000,Espaldera vertical
2007,Málaga,Ronda,007-00017-00-00,SERRANIA DE RONDA - II,MA/VD/02,"2,30",6,,Regadio,No,Cabernet Sauvignon,,"3,309 Coaderc",Cordón doble,2.00x1.00,5000,Espaldera vertical
2007,Málaga,Ronda,007-00071-00-00,SERRANIA DE RONDA - II,MA/VD/02,"5,50",6,Franco-arcillo-arenoso,Secano,No,Merlot,,140 Ruggeri,Cordón doble,2.25x0.95,4673,Espaldera vertical
2007,Málaga,Ronda,011-00012-00-00,SERRANIA DE RONDA - II,MA/VD/02,8,0,Arcillo-arenoso,Secano,No,Tempranillo,,110 Richter,Cordón doble,2.20x1.50,3030,Espaldera vertical
2007,Málaga,Ronda,012-00086-00-00,SERRANIA DE RONDA - II,MA/VD/02,6,,Franco-arcillo-arenoso,Regadio,No,Petit verdot,,140 Ruggeri,Cordón doble,Varios,,Espaldera vertical
2007,Málaga,Ronda,025-00060-00-00,SERRANIA DE RONDA - II,MA/VD/02,1,4,Franco-arcillo-arenoso,Secano,No,Syrah,,,Guyot doble sin pulgares,2.5 x 0.90,4444,Espaldera vertical
2007,Málaga,Ronda,025-00130-00-00,SERRANIA DE RONDA - II,MA/VD/02,"5,16",1,Franco-arenoso,Regadio,No,Merlot,,110 Richter,Cordón doble,2.00x1.00,5000,Espaldera vertical
2007,Málaga,Ronda,027-00172-00-00,SERRANIA DE RONDA - II,MA/VD/02,1,0,,Secano,No,Chardonnay,,,,2.00 x 1.20,4167,Espaldera vertical
2007,Málaga,Ronda,027-00267-00-00,SERRANIA DE RONDA - II,MA/VD/02,"5,42",13,Arenoso,Regadio,Si,Tempranillo,Morales del Toro,140 Ruggeri,Cordón doble,0.96x2.60,4006,Espaldera vertical
2007,Málaga,Ronda,038-00104-00-00,SERRANIA DE RONDA - II,MA/VD/02,"5,50",5,Franco-arcillo-arenoso,Secano,No,Merlot,,SO4,Guyot doble sin pulgares,2.00x1.00,5000,Espaldera vertical
2007,Málaga,Ronda,038-00128-00-02,SERRANIA DE RONDA - II,MA/VD/02,"1,50",5,,Secano,No,Merlot,,SO4,Guyot doble sin pulgares,2.00x1.00,5000,Espaldera vertical
2007,Málaga,Ronda,038-00130-00-B0,SERRANIA DE RONDA - II,MA/VD/02,"1,50",5,,Secano,No,Pinot Noir,,SO4,Guyot doble sin pulgares,2.00x1.00,5000,Espaldera vertical
2007,Málaga,Ronda,038-00130-00-C0,SERRANIA DE RONDA - II,MA/VD/02,"1,50",5,,Secano,No,Tempranillo,,SO4,Guyot doble sin pulgares,2.00x1.00,5000,Espaldera vertical
2007,Málaga,Ronda,044-00019-00-00,SERRANIA DE RONDA - II,MA/VD/02,2,0,Franco-arcilloso,,No,Syrah,,SO4,Cordón doble,2.00x1.00,5000,Espaldera vertical
2007,Málaga,Ronda,044-00035-00-00,SERRANIA DE RONDA - II,MA/VD/02,2,0,,Regadio,No,Cabernet Sauvignon,,"3,309 Coaderc",Cordón doble,2.00x1.00,5000,
2007,Málaga,Ronda,046-00055-00-01,SERRANIA DE RONDA - II,MA/VD/02,"1,50",5,,Secano,No,Petit verdot,,SO4,Guyot doble sin pulgares,2.00x1.00,5000,Espaldera vertical
2007,Sevilla,Lebrija,036-00003-00-00,LA CAMPIÑA,SE/VD/03,3,1,Albarizas,Secano,,Palomino Fino,,,Vara y pulgar jerezana,"1,90 X 1,20",4385,
2008,Cádiz,Arcos de la Frontera,015-00005-00-00,CAMPIÑA DE CADIZ,,50,,,,,,,,,,,
2008,Cádiz,Arcos de la Frontera,018-00008-00-00,CAMPIÑA DE CADIZ,,5,5,,Secano,,Syrah,,140 Ruggeri,Cordón doble,"2,50 x 1,20",3333,Espaldera vertical
2008,Cádiz,Arcos de la Frontera,039-00122-00-10,CAMPIÑA DE CADIZ,,"43,62",3,,,No,Tempranillo Syrach Merlot,,,Cordón doble,"2,00 X 1.20",4166,Espaldera vertical
2008,Cádiz,Arcos de la Frontera,040-00011-00-R3,CAMPIÑA DE CADIZ,CA/VD/01,"1,9",0,Franco-arenoso,Secano,,Cabernet Sauvignon,,,,"2,40 X 1,10",3788,
2008,Cádiz,Chiclana de la Frontera,006-00144-00-00,COSTA NOROESTE DE CADIZ - II,CA/VD/05,"4,47",,Barros,Secano,,Palomino Fino,,,Rastra,1.60 x 1.10,,
2008,Cádiz,Chiclana de la Frontera,006-00145-00-00,COSTA NOROESTE DE CADIZ - II,CA/VD/05,"0,989",1,Barros,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar simple,"2,00 X 1.10",,Espaldera vertical
2008,Cádiz,Chiclana de la Frontera,006-00510-00-00,COSTA NOROESTE DE CADIZ - II,CA/VD/05,"1,80",,Barros,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar simple,"1,20 X 1,80",,Espaldera vertical
2008,Cádiz,Chiclana de la Frontera,009-00008-00-00,COSTA NOROESTE DE CADIZ - II,CA/VD/05,"1,85",0,Barros,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar simple,"1,80 X 1,20",,Espaldera vertical
2008,Cádiz,Chiclana de la Frontera,009-00042-00-B0,COSTA NOROESTE DE CADIZ - II,CA/VD/05,"2,85",,Barros,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar simple,"2,00 X 1,00",,Espaldera vertical
2008,Cádiz,Chiclana de la Frontera,009-00258-01,COSTA NOROESTE DE CADIZ - II,,1,,Albarizas,,,Palomino de Jerez,,,,,,
2008,Cádiz,Chiclana de la Frontera,031-00001-00-00,COSTA NOROESTE DE CADIZ - II,CA/VD/05,"0,447",0,Barros,Secano,No,Palomino Fino,,41-B Millardet y Grasset,Vara y pulgar simple,"2,00 X 1.10",,Espaldera vertical
2008,Cádiz,Chipiona,006-00017-00-A0,COSTA NOROESTE DE CADIZ - II,,"4,792",,,,,,,,,,,
2008,Cádiz,Chipiona,007-00035-00-00,COSTA NOROESTE DE CADIZ - II,,,,,,,,,,,,,
2008,Cádiz,Chipiona,017-00137-00-00,COSTA NOROESTE DE CADIZ - II,,"1,6",,,,,Palomino Fino,,,,,,
2008,Cádiz,Chipiona,019-00148-00-00,COSTA NOROESTE DE CADIZ - II,,,,,,,,,,,,,
2008,Cádiz,Jerez de la Frontera,002-00103-00-00,CAMPIÑA DE CADIZ,CA/VD/03,20,5,Arcillo.limoso,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,2.40 x 1.15,3600,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,003-00012-00-00,CAMPIÑA DE CADIZ,,"20,96",5,Albarizas,Secano,No,"Palomino fino, Palomino 84",,41-B Millardet y Grasset,Vara y pulgar jerezana,"2,40 X 1,10",3788,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,003-00098-00-00,CAMPIÑA DE CADIZ,,"25,73",5,Albarizas,Secano,No,Palomino Fino,,"161-49 Couderc, 13-5 EVEX y Cabernet",Vara y pulgar jerezana,,,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,003-00105-00-00,CAMPIÑA DE CADIZ,,"40,24",,Albarizas,,,Palomino de Jerez,,161-49 Couderc y 140 Ruggeri,,,,
2008,Cádiz,Jerez de la Frontera,003-00106-00-00,CAMPIÑA DE CADIZ,CA/VD/03,18,4,Arcillo.limoso,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,2.40 x 1.15,3600,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,005-00071-02-01,CAMPIÑA DE CADIZ,,"7,19",,Albarizas,Secano,,Palomino Fino,,,Vara y pulgar jerezana,,,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,005-00079-00-00,CAMPIÑA DE CADIZ,,"36,29",4,,Secano,No,Palomino Fino,,"161-49 Couderc, 13-5 EVEX y Cabernet","Vara y pulgar, cordon doble","2,40 X 1,20",3472,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,005-00079-00-10,CAMPIÑA DE CADIZ,,"20,90",4,,Secano,No,Pedro Ximenez,,"161-49 Couderc, 13-5 EVEX y Cabernet","Vara y pulgar, cordon doble","2,40 X 1,20",3472,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,005-00083-00-00,CAMPIÑA DE CADIZ,,"15,85",6,,Secano,No,Palomino Fino,,,Vara y pulgar jerezana,"2,40 X 1,20",3472,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,005-00085-00-00,CAMPIÑA DE CADIZ,,"22,08",6,,Secano,No,Palomino Fino,,,"Vara y pulgar, cordon doble","2,40 X 1,20",3472,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,005-00095-00-00,CAMPIÑA DE CADIZ,,20,5,,Secano,No,Palomino Fino,,"161-49 Couderc, 13-5 EVEX y Cabernet","Vara y pulgar, cordon doble","2,40 X 1,20",3472,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,005-00098-00-A1,CAMPIÑA DE CADIZ,CA/VD/03,"6,958",5,Albarizas,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,"2,20 X 1,20 y 2,20X 1,50",3623,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,005-00117-00-00,CAMPIÑA DE CADIZ,,"31,69",3,,Secano,No,Palomino Fino,,161-49 Couderc,Cordón doble,,,
2008,Cádiz,Jerez de la Frontera,005-00120-00-00,CAMPIÑA DE CADIZ,,"22,76",6,,Secano,No,Palomino Fino,,,"Vara y pulgar, cordon doble","2,40 X 1,20",3472,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,005-00120-00-10,CAMPIÑA DE CADIZ,,"32,28",6,,Secano,No,Palomino Fino,,,"Vara y pulgar, cordon doble","2,40 X 1,20",3472,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,005-00120-00-30,CAMPIÑA DE CADIZ,,"16,29",6,,Secano,No,Palomino Fino,,,Vara y pulgar jerezana,"2,40 X 1,20",3472,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,005-00141-00-00,CAMPIÑA DE CADIZ,,"28,53",3,,Secano,No,Palomino Fino,,161-49 Couderc,Cordón doble,,,
2008,Cádiz,Jerez de la Frontera,020-00037-00-00,CAMPIÑA DE CADIZ,,"4,7",2,Albarizas,Secano,No,Tempranillo Syrach Merlot,,,Cordón doble,"1,15 X 2,30",3787,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,090-00011-00-00,CAMPIÑA DE CADIZ,,"23,22",5,Albarizas,Secano,,Palomino Fino,,61 Richter  Cavernet,"Vara y pulgar, cordon doble",2 X 1.30   2.3 X 1.15,3846,
2008,Cádiz,Jerez de la Frontera,091-00003-00-00,CAMPIÑA DE CADIZ,,"20,56",3,Albarizas,Secano,No,Palomino Fino,,,"Vara y pulgar, cordon doble",,,
2008,Cádiz,Jerez de la Frontera,092-00004-00-10,CAMPIÑA DE CADIZ,,28,4,Albarizas,,No,Palomino Fino,,161-49 Couderc,Cordón doble,"2,3  X 1,20",3623,
2008,Cádiz,Jerez de la Frontera,092-00004-00-20,CAMPIÑA DE CADIZ,,"28,13",4,Albarizas,,No,Palomino    Tintilla,,13-5 EVEX,Cordón doble,"2,3  X 1,20",3623,
2008,Cádiz,Jerez de la Frontera,094-00010-00-00,CAMPIÑA DE CADIZ,,"35,17",4,Albarizas,,No,Palomino Fino,,,Cordón doble,"2,3  X 1,20",3623,
2008,Cádiz,Jerez de la Frontera,094-00048-00-00,CAMPIÑA DE CADIZ,,"15,19",2,Albarizas,,No,Palomino Fino,,,Cordón doble,"2,30 X 1,15",3787,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,096-00003-00-00,CAMPIÑA DE CADIZ,,"14,47",4,Albarizas,Secano,No,Palomino Fino,,,Vara y pulgar jerezana,"2,30 X 1,10",3663,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,096-00005-00-00,CAMPIÑA DE CADIZ,,"28,08",6,Albarizas,Secano,No,Palomino Fino,,,Vara y pulgar jerezana,"2,30 X 1,10",3663,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,096-00006-00-00,CAMPIÑA DE CADIZ,,"21,50",3,Albarizas,Secano,No,Palomino Fino,,,Vara y pulgar jerezana,"1,20 X 2,30",3623,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,096-00032-00-00,CAMPIÑA DE CADIZ,,"12,05",3,Albarizas,Secano,No,Palomino Fino,,,Vara y pulgar jerezana,"2,20 X 1.15",3952,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,097-00009-00-00,CAMPIÑA DE CADIZ,CA/VD/03,"11,68",1,,Secano,,Palomino Fino,Palomino California,161-49 Couderc,Vara y pulgar jerezana,"2,30 X 1,15",3700,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,097-00042-00-00,CAMPIÑA DE CADIZ,,"35,3",2,Albarizas,Secano,No,Palomino Fino,,161-49 Couderc y Cabernet,"Vara y pulgar, cordon doble","2,30 X 1,15",3780,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,097-00095-02,CAMPIÑA DE CADIZ,CA/VD/03,"3,988",6,Albarizas,Secano,No,Palomino Fino,,,,,,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,097-00099-00-00,CAMPIÑA DE CADIZ,CA/VD/03,"5,366",5,Albarizas,Secano,No,Palomino Fino,California,161-49 Couderc,Vara y pulgar jerezana,"2,20 X 1.15",3953,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,097-00102-00-00,CAMPIÑA DE CADIZ,,"19,93",2,Albarizas,Secano,No,Palomino Fino,,,Vara y pulgar jerezana,"2,00 X 1.10",4545,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,098-00014-00-00,CAMPIÑA DE CADIZ,CA/VD/03,5,,,Secano,,Palomino Fino,,,Vara y pulgar jerezana,,,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,099-00024-00-04,CAMPIÑA DE CADIZ,CA/VD/03,15,4,Arcillo.limoso,Secano,No,Palomino Fino,,161-49 Couderc,"Vara y pulgar, Cordón",2.40 x 1.15,3600,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,100-00029-00-00,CAMPIÑA DE CADIZ,CA/VD/03,"5,22",15,Albarizas,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,"2,00 X 1,30",3800,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,101-00008-00-10,CAMPIÑA DE CADIZ,,"26,95",5,Albarizas,Secano,No,Palomino Fino,,"161-49 Couderc, 13-5 EVEX y Cabernet",Vara y pulgar jerezana,,,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,101-00008-00-20,CAMPIÑA DE CADIZ,,"24,38",5,Albarizas,Secano,No,Palomino Fino,,"161-49 Couderc, 13-5 EVEX y Cabernet",Vara y pulgar jerezana,,,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,101-00009-00-00,CAMPIÑA DE CADIZ,CA/VD/03,"10,68",10,Albarizas,Secano,No,Palomino Fino,,,Vara y pulgar jerezana,,,
2008,Cádiz,Jerez de la Frontera,101-00011-00-00,CAMPIÑA DE CADIZ,CA/VD/03,"16,21",15,Albarizas,Secano,No,Palomino Fino,California,161-49 Couderc y 13-5 EVEX,Vara y pulgar jerezana,"2.,20 X 1,10 y 2,20 X 1,35",,
2008,Cádiz,Jerez de la Frontera,101-00025-00-00,CAMPIÑA DE CADIZ,,"15,06",4,Albarizas,Secano,No,Palomino Fino,,"161-49 Couderc, 13-5 EVEX y Cabernet",Vara y pulgar jerezana,,,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,101-00029-00-00,CAMPIÑA DE CADIZ,CA/VD/03,"2,233",,,,,,,,,,,
2008,Cádiz,Jerez de la Frontera,101-00091-00-00,CAMPIÑA DE CADIZ,CA/VD/03,"2,236",,Arcillo.limoso,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,"2,30 X 1,15",3700,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,101-00103-07,CAMPIÑA DE CADIZ,,"2,113",8,Albarizas,Secano,No,Palomino Fino,,161-49 Couderc y 140 Ruggeri,Vara y pulgar jerezana,"2,00 X 1,30",3800,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,102-00003-00-00,CAMPIÑA DE CADIZ,,"20,39",5,Albarizas,Secano,No,Palomino Fino,,"161-49 Couderc, 13-5 EVEX y Cabernet",Vara y pulgar jerezana,,,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,102-00007-00-00,CAMPIÑA DE CADIZ,CA/VD/03,8,4,Arcillo.limoso,Secano,No,Palomino Fino,,161-49 Couderc,Cordón doble,2.40 x 1.15,3600,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,103-00002-00-00,CAMPIÑA DE CADIZ,,,,,,,Palomino de Jerez,,161-49 Couderc y 140 Ruggeri,,,,
2008,Cádiz,Jerez de la Frontera,103-00006-00-A2,CAMPIÑA DE CADIZ,CA/VD/03,"7,623",7,Albarizas,Secano,No,Palomino Fino,Palomino California,161-49 Couderc,Vara y pulgar jerezana,,,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,104-00016-00-A2,CAMPIÑA DE CADIZ,CA/VD/03,"24,42",10,Albarizas,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,"2,00 X 1.20",4150,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,105-00018-00-B3,CAMPIÑA DE CADIZ,CA/VD/03,"1,93",5,Albarizas,Regadio,No,Tempranillo,RJ-43,"1,103 Paulsen",Cordón doble,2.30 X 1.20,3623,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,111-00017-00-00,CAMPIÑA DE CADIZ,,"25,08",3,Albarizas,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,"2,30 X 1,15",3782,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,111-00030-00-00,CAMPIÑA DE CADIZ,,"36,14",3,Albarizas,Secano,No,Chardoney  Tempranillo,,161-49 Couderc,Cordón doble,"2,30 X 1,15",3782,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,119-00023-00-40,CAMPIÑA DE CADIZ,,"25,68",6,Albarizas,,No,Palomino Fino,,,Vara y pulgar jerezana,2.5 X 1.1  2.3 X 1.2,3571,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,119-00023-00-50,CAMPIÑA DE CADIZ,,"29,66",6,Albarizas,,No,Palomino Fino,,,Vara y pulgar jerezana,2.5 X 1.1  2.3 X 1.2,3571,Espaldera vertical
2008,Cádiz,Jerez de la Frontera,119-00040-00-00,CAMPIÑA DE CADIZ,,"29,08",2,Albarizas,,No,Palomino Fino,,41 B,Vara y pulgar jerezana,"2,40 X 1,20",3470,
2008,Cádiz,Jerez de la Frontera,119-00040-00-10,CAMPIÑA DE CADIZ,,"29,08",3,Albarizas,,No,Palomino Fino,,41 B,Vara y pulgar jerezana,"2,40 X 1,20",3470,
2008,Cádiz,Jerez de la Frontera,119-00040-00-20,CAMPIÑA DE CADIZ,,"29,08",8,Albarizas,,No,Palomino Fino,,41 B,Vara y pulgar jerezana,"2,40 X 1,20",3470,
2008,Cádiz,Jerez de la Frontera,119-00040-00-40,CAMPIÑA DE CADIZ,,30,7,Albarizas,,No,Palomino Fino,,161-49 Couderc,Cordón doble,"2,40 X 1,20",3470,
2008,Cádiz,Jerez de la Frontera,119-00040-00-50,CAMPIÑA DE CADIZ,,"14,55",3,Albarizas,,No,Palomino Fino,,161-49 Couderc,Cordón doble,"2,40 X 1,20",3470,
2008,Cádiz,Jerez de la Frontera,146-00005-00-03,CAMPIÑA DE CADIZ,CA/VD/03,9,7,Arcillo.limoso,Secano,No,Palomino Fino,,161-49 Couderc,Cordón doble,2.40 x 1.15,3600,Espaldera vertical
2008,Cádiz,Prado del Rey,001-00055-00--0,SIERRA DE CADIZ,CA/VD/01,"0,5",,,Secano,No,Tempranillo,RJ-43 Tempranillo,41-B Millardet y Grasset,Cordón doble,"2,40 x 1,20",3472,Espaldera vertical
2008,Cádiz,Prado del Rey,001-00060-00-00,SIERRA DE CADIZ,CA/VD/01,"4,679",15,,Secano,No,"2.68 ha T, 1 ha Syrah, 1 ha C.S.",RJ-43 Tempranillo,41-B Millardet y Grasset,Cordón doble,"2,40 x 1,20",3472,Espaldera vertical
2008,Cádiz,Prado del Rey,015-00041-00-B1,SIERRA DE CADIZ,CA/VD/01,,,,,,,,,,,,
2008,Cádiz,Puerto Real,014-00005-00-00,LA JANDA,CA/VD/03,"25,65",,Barros,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar simple,"2,40 X 1,20",,Espaldera vertical
2008,Cádiz,Puerto Real,015-00104-00-00,LA JANDA,CA/VD/03,"1,81",0,Barros,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar simple,"1,40 X1,20",,Espaldera vertical
2008,Cádiz,Puerto Real,015-00158-00-00,LA JANDA,CA/VD/03,"1,35",,Barros,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar simple,"1,90 X 1,20",,Espaldera vertical
2008,Cádiz,Puerto Real,015-00173-00-00,LA JANDA,CA/VD/03,"6,835",5,Barros,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar simple,"2,30 X 1,15",,Espaldera vertical
2008,Cádiz,Rota,001-00028-00-00,COSTA NOROESTE DE CADIZ - II,CA/VD/02,"1,34",,,Secano,No,Palomino Fino,,,Vara y pulgar jerezana,,,Espaldera vertical
2008,Cádiz,Rota,016-00093-00-B1,COSTA NOROESTE DE CADIZ - II,,"5,769",,,,,,,,,,,
2008,Cádiz,Sanlucar de Barrameda,005-00078-00-00,COSTA NOROESTE DE CADIZ,CA/VD/02,"4,314",,Albarizas y Lustrillos,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,"1,80 X 1,40",3968,Espaldera vertical
2008,Cádiz,Sanlucar de Barrameda,006-00061-00-00,COSTA NOROESTE DE CADIZ,CA/VD/02,"1,819",,Albarizas,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,"1,70 X 1,40",,Espaldera vertical
2008,Cádiz,Sanlucar de Barrameda,010-00070-00-A2,COSTA NOROESTE DE CADIZ,CA/VD/02,"3,5",1,Albarizas,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,"1,70 X 1,35",4357,Espaldera vertical
2008,Cádiz,Sanlucar de Barrameda,011-00074-00-00,COSTA NOROESTE DE CADIZ,CA/VD/02,"3,189",,Albarizas y Bujeos albarizos,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,"1,80 X 1,45",,Espaldera vertical
2008,Cádiz,Sanlucar de Barrameda,012-00015-00-00,COSTA NOROESTE DE CADIZ,CA/VD/02,"7,234",,Albarizas y Bujeos albarizos,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,"1,54 X 1,54 y 1,80 X 1,40",4092,Espaldera vertical
2008,Cádiz,Sanlucar de Barrameda,012-00172-00-00,COSTA NOROESTE DE CADIZ,CA/VD/02,"9,26",,Albarizas,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,"2,20 x 1,30",3500,Espaldera vertical
2008,Cádiz,Sanlucar de Barrameda,013-00031-00-00,COSTA NOROESTE DE CADIZ,CA/VD/02,"0,78",,Albarizas y Lustrillos,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,"1,55 X 1,55",4162,Espaldera vertical
2008,Cádiz,Trebujena,005-00006-05-02,CAMPIÑA DE CADIZ,,"2,03",,Albarizas,Secano,,Palomino Fino,,,Vara y pulgar jerezana,,,Espaldera vertical
2008,Cádiz,Trebujena,006-00068-00-00,CAMPIÑA DE CADIZ,CA/VD/04,"3,88",8,Albarizas,Secano,No,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,,,Espaldera vertical
2008,Cádiz,Trebujena,007-00011-04-01,CAMPIÑA DE CADIZ,,"1,76",,Barros,Secano,,Palomino Fino,,,Vara y pulgar jerezana,,,Espaldera vertical
2008,Cádiz,Trebujena,011-00127-03-01,CAMPIÑA DE CADIZ,,"4,28",,Albarizas,Secano,,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,,,Espaldera vertical
2008,Cádiz,Trebujena,011-00128-00-00,CAMPIÑA DE CADIZ,CA/VD/04,,,,,,,,,,,,
2008,Cádiz,Trebujena,013-00086-04-02,CAMPIÑA DE CADIZ,,"1,88",,,,,Palomino Fino,,161-49 Couderc,Vara y pulgar jerezana,,,Espaldera vertical
2008,Córdoba,Lucena,082-00001-00-00,CAMPIÑA ALTA,CO/VD/02,"16,10",0,Albarizas,Secano,No,Pedro Ximenez,,,,"1,20 X 2,00",4166,Sin  apoyos
2008,Córdoba,Montemayor,003-00111-00-00,CAMPIÑA ALTA - III,CO/VD/02,"0,158",15,Limoso,Secano,No,Pedro Ximenez,,110 Richter,Cabeza,2 X 2,2500,Sin  apoyos
2008,Córdoba,Montemayor,004-00546-00-00,CAMPIÑA ALTA - III,CO/VD/02,"0,546",,,Secano,No,Pedro Ximenez,,110 Richter,Cabeza,2 X 2,2500,Sin  apoyos
2008,Córdoba,Montemayor,006-00055-00-00,CAMPIÑA ALTA - III,CO/VD/02,"2,620",,,Regadio,No,Syrah,,"1,103 Paulsen",Cordón doble,"1,2 X 2,5",3333,Espaldera vertical
2008,Córdoba,Montemayor,007-00002-00-00,CAMPIÑA ALTA - III,CO/VD/02,"2,09",,Arcilloso,Secano,No,Pedro Ximenez,,110 Richter,Cabeza,2 X 2,2500,
2008,Córdoba,Montemayor,016-00022-00-00,CAMPIÑA ALTA - III,CO/VD/02,"5,411",,Arcillo-arenoso,Regadio,No,Syrah,,"1,103 Paulsen",Cordón doble,"1,2 X 2,5",3333,Espaldera vertical
2008,Córdoba,Montemayor,017-00186-00-00,CAMPIÑA ALTA - III,CO/VD/02,"0,914",,Arenoso,,No,Pedro Ximenez,,110 Richter,Cabeza,2 X 2,2500,Sin  apoyos
2008,Córdoba,Montemayor,018-00077-00-00,CAMPIÑA ALTA - III,CO/VD/02,"0,422",9,Arenoso,,,Pedro Ximenez,,110 Richter,Cabeza,2 X 2,2500,Sin  apoyos
2008,Córdoba,Montemayor,019-00162-00-00,CAMPIÑA ALTA - III,CO/VD/02,"1,932",,Franco-arenoso,Regadio,No,Pedro Ximenez,,110 Richter,Cabeza,2 X 2,2500,Sin  apoyos
2008,Córdoba,Montilla,002-00166-00-00,CAMPIÑA ALTA - III,,1,1,Albarizas,,No,Pedro Ximenez,,,,"2,40 X 1,20",,Sin  apoyos
