cod_est,FECHA,T_Max,T_Med,T_Min,H_R_Max,H_R_Med,H_R_Min,Radiacion,Lluvia,V_Max,V_Med,V_Min,CV1,CV2,CV3,CV4,Direccion
HU004,2016-07-04 00:00:00,29.990,24.5987,20.32,89.800,67.3358,50.720,1.12317,0.000,22.650,5.62742,0.000,118,248,710,363,4
HU004,2016-07-05 00:00:00,31.750,24.1854,17.96,95.800,70.4529,44.580,1.17417,0.000,19.580,4.49692,0.000,67,281,690,397,4
HU004,2016-07-06 00:00:00,32.800,24.3687,18.12,93.200,68.9379,43.400,1.03981,0.000,19.300,3.40629,0.000,133,294,549,463,4
HU004,2016-07-07 00:00:00,29.790,23.7254,19.41,87.300,67.6529,50.400,0.759553,0.000,19.190,4.61421,0.000,142,134,590,575,4
HU004,2016-07-08 00:00:00,37.410,27.4396,17.38,95.400,53.4504,18.480,1.22257,0.000,23.360,5.19892,0.000,573,195,71,600,4
HU004,2016-07-09 00:00:00,40.370,30.1375,22.02,71.440,42.5404,17.290,1.21544,0.000,19.650,4.06329,0.000,325,248,465,404,4
HU004,2016-07-10 00:00:00,38.260,29.5487,20.49,69.390,44.3762,22.090,1.20329,0.000,19.020,3.75937,0.000,75,87,528,747,4
HU004,2016-07-11 00:00:00,39.400,30.3975,21.24,67.990,36.4004,11.930,1.24515,0.000,17.430,3.82033,0.000,92,203,252,893,4
HU004,2016-07-12 00:00:00,36.910,28.1417,17.82,62.470,32.0667,13.020,1.26329,0.000,16.480,5.55604,0.000,58,1,127,1251,4
HU004,2016-07-13 00:00:00,38.260,27.2708,17.82,60.830,32.74,9.550,1.2792,0.000,24.770,5.12458,0.000,70,175,541,652,4
HU004,2016-07-14 00:00:00,37.540,27.1812,18.5,74.860,52.58,21.920,1.22037,0.000,19.090,3.89337,0.000,267,369,393,414,4
HU004,2016-07-15 00:00:00,38.260,28.4704,20.6,85.500,49.4787,22.460,1.21293,0.000,19.120,4.37308,0.000,407,273,213,544,4
HU004,2016-07-16 00:00:00,38.260,28.5538,20.12,61.800,40.1713,17.930,1.22489,0.000,22.090,5.29296,0.000,589,285,155,411,4
HU004,2016-07-17 00:00:00,37.410,28.2933,21.78,66.820,38.7021,12.790,1.21055,0.000,19.650,5.82683,0.000,501,275,145,514,4
HU004,2016-07-18 00:00:00,37.710,27.9042,19.38,64.620,38.2883,16.200,1.23428,0.000,26.250,8.03046,0.000,397,348,309,382,4
HU004,2016-07-19 00:00:00,38.460,28.8212,21.36,64.430,41.475,21.780,0.861468,0.000,28.150,5.92771,0.000,442,212,247,485,4
HU004,2016-07-20 00:00:00,35.730,28.1083,20.8,84.200,54.9904,31.500,1.02493,0.000,23.110,5.03196,0.000,123,119,642,554,4
HU004,2016-07-21 00:00:00,38.360,27.6854,16.67,94.600,50.0308,11.150,1.21502,0.000,23.250,4.75788,0.000,190,216,446,587,4
HU004,2016-07-22 00:00:00,36.040,26.2508,18.23,73.070,48.3142,21.020,1.22401,0.000,26.920,5.56917,0.000,63,7,390,976,4
HU004,2016-07-23 00:00:00,34.780,26.2433,17.52,90.500,59.25,35.250,1.13253,0.000,20.110,4.10971,0.000,167,394,478,396,4
HU004,2016-07-24 00:00:00,38.530,28.4079,20.7,87.100,55.4608,21.870,1.16446,0.000,21.450,4.81692,0.000,329,270,441,396,4
HU004,2016-07-25 00:00:00,39.400,29.8854,21.54,67.310,42.2921,17.710,1.18223,0.000,22.690,4.69825,0.000,313,220,335,570,4
HU004,2016-07-26 00:00:00,38.560,29.8308,20.63,62.510,37.4867,18.660,1.17341,0.000,21.660,3.68492,0.000,190,127,493,628,4
HU004,2016-07-27 00:00:00,35.560,26.7183,18.63,85.100,54.4971,19.150,1.17275,0.000,20.740,5.03508,0.000,110,261,804,265,4
HU004,2016-07-28 00:00:00,35.930,26.1254,17.89,94.900,64.8104,29.030,1.11194,0.000,18.560,4.07725,0.000,132,509,502,299,4
HU004,2016-07-29 00:00:00,34.790,25.9458,19.72,89.700,63.8467,29.930,1.0289,0.000,25.970,5.7175,0.000,92,134,699,514,4
HU004,2016-07-30 00:00:00,29.730,23.6267,20.09,86.800,66.4929,38.990,1.10434,0.000,21.730,6.07787,0.000,8,152,1133,146,3
HU004,2016-07-31 00:00:00,36.630,26.0167,17.48,92.400,56.5467,17.880,1.14641,0.000,19.650,3.56858,0.000,106,99,436,795,4
HU004,2016-08-01 00:00:00,38.260,27.7763,18.4,70.220,41.6808,13.380,1.20628,0.000,25.080,4.62675,0.000,92,103,525,720,4
HU004,2016-08-02 00:00:00,36.160,26.5354,17.96,90.200,61.5237,30.150,1.14484,0.000,20.360,4.67042,0.000,209,399,483,349,4
HU004,2016-08-03 00:00:00,35.350,26.3492,19.14,88.700,60.8,26.450,1.13247,0.000,20.670,4.10742,0.000,157,130,588,559,4
HU004,2016-08-04 00:00:00,39.470,28.8217,17.68,68.170,38.8742,14.200,1.13721,0.000,21.170,5.35808,0.000,125,38,126,1148,4
HU004,2016-08-05 00:00:00,37.380,28.1858,19.61,69.610,45.4979,23.650,1.13848,0.000,21.240,5.69896,0.000,138,113,519,671,4
HU004,2016-08-06 00:00:00,38.830,29.4013,21.14,71.400,49.3258,27.230,1.10257,0.000,20.820,4.28787,0.000,283,366,311,479,4
HU004,2016-08-07 00:00:00,39.170,29.7067,21.81,73.330,44.37,20.600,1.12267,0.000,31.860,5.19575,0.000,522,294,211,409,4
HU004,2016-08-08 00:00:00,38.050,29.3408,22.32,57.860,37.4783,16.800,1.14757,0.000,30.620,8.85683,0.000,821,205,120,296,4
HU004,2016-08-09 00:00:00,38.220,28.1671,19.75,71.100,42.0763,19.490,1.08389,0.000,22.160,4.08571,0.000,234,162,591,450,4
HU004,2016-08-10 00:00:00,34.110,26.3225,18.53,85.100,52.5658,29.180,1.10447,0.000,23.360,5.09517,0.000,30,372,710,325,4
HU004,2016-08-11 00:00:00,35.660,28.025,21.54,71.700,47.1088,23.850,1.08227,0.000,26.500,7.90313,0.000,957,309,89,85,3
HU004,2016-08-12 00:00:00,36.470,28.3158,22.15,63.310,40.8271,18.110,1.10419,0.000,30.870,8.33979,0.000,796,543,40,61,2
HU004,2016-08-13 00:00:00,36.700,27.6558,19.95,62.840,38.6604,13.100,1.11003,0.000,25.650,6.51337,0.000,681,247,166,341,4
HU004,2016-08-14 00:00:00,36.290,27.0071,20.19,71.170,50.755,23.610,1.05641,0.000,21.340,5.30383,0.000,468,102,411,456,4
HU004,2016-08-15 00:00:00,32.630,26.5475,20.36,79.530,56.6992,32.500,0.685626,0.200,25.330,4.42346,0.000,249,423,372,398,4
HU004,2016-08-16 00:00:00,34.990,27.1708,20.56,86.100,58.8833,28.850,1.02401,0.000,21.560,4.68442,0.000,220,172,636,408,4
HU004,2016-08-17 00:00:00,36.130,27.2338,18.16,68.930,46.0404,23.290,1.05637,0.000,18.770,4.2735,0.000,62,49,289,1038,4
HU004,2016-08-18 00:00:00,35.160,26.8604,18.87,75.350,46.7437,17.910,1.09069,0.000,20.000,4.98367,0.000,39,75,493,831,4
HU004,2016-08-19 00:00:00,35.790,26.6771,18.09,61.340,44.6054,19.920,1.07811,0.000,22.470,5.28017,0.000,42,30,410,955,4
HU004,2016-08-20 00:00:00,35.700,27.1142,20.53,86.800,50.0504,8.420,1.082,0.000,18.950,5.10604,0.000,39,0,200,1195,4
HU004,2016-08-21 00:00:00,35.860,26.745,16.71,56.920,35.6088,17.100,1.09471,0.000,25.230,4.75092,0.000,92,285,395,669,4
HU004,2016-08-22 00:00:00,37.480,28.3704,20.53,68.590,51.2204,28.100,1.04197,0.000,21.100,5.18525,0.000,346,341,255,493,4
HU004,2016-08-23 00:00:00,38.630,29.0992,22.45,70.770,46.425,18.120,1.04629,0.000,22.230,5.79358,0.000,520,160,218,538,4
HU004,2016-08-24 00:00:00,36.970,28.2117,21.71,64.470,45.6433,18.870,1.00566,0.000,23.640,6.23837,0.000,453,214,256,515,4
HU004,2016-08-25 00:00:00,36.970,27.8258,21.95,64.180,43.0846,16.930,0.967532,0.000,24.630,5.87858,0.000,623,274,328,217,4
HU004,2016-08-26 00:00:00,37.880,28.4133,21.88,73.090,69.665,66.410,0.922218,0.000,9.350,1.69983,0.000,391,385,358,305,4
HU004,2016-08-27 00:00:00,37.850,28.3971,20.7,,,,0.936692,0.000,,,,304,252,399,482,4
HU004,2016-08-28 00:00:00,37.610,28.0067,21.21,,,,1.00222,0.000,,,,72,43,430,894,4
HU004,2016-08-29 00:00:00,37.950,28.2888,19.34,,,,0.949438,0.000,,,,77,16,421,921,4
HU004,2016-08-30 00:00:00,33.880,25.6125,18.9,,,,1.03914,0.000,,,,21,84,682,653,4
HU004,2016-08-31 00:00:00,30.700,23.0429,16.06,,,,0.946913,0.000,,,,227,530,461,220,4
HU004,2016-09-01 00:00:00,35.110,25.7717,18.19,90.800,61.6658,31.510,0.993,0.000,20.530,3.93283,0.000,243,282,422,491,4
HU004,2016-09-02 00:00:00,36.290,27.2758,19.61,82.300,58.0346,27.730,0.992828,0.000,21.700,4.06567,0.000,296,269,299,579,4
HU004,2016-09-03 00:00:00,39.170,28.7883,20.36,82.300,53.075,18.890,0.924387,0.000,21.980,4.21125,0.000,256,385,338,457,4
HU004,2016-09-04 00:00:00,40.110,30.865,21.84,58.630,36.2229,17.400,0.976093,0.000,22.790,4.09883,0.000,361,284,276,519,4
HU004,2016-09-05 00:00:00,43.230,32.1838,22.86,44.400,26.8342,8.860,0.976056,0.000,20.390,5.55312,0.000,615,227,183,416,4
HU004,2016-09-06 00:00:00,42.350,32.0496,23.4,38.100,24.4271,11.210,0.961453,0.000,18.800,3.51963,0.000,162,250,441,585,4
HU004,2016-09-07 00:00:00,37.880,27.1392,19.58,84.500,50.8183,21.430,0.953805,0.000,22.760,4.95321,0.000,258,330,633,221,4
HU004,2016-09-08 00:00:00,34.520,24.9367,16.13,89.600,53.2171,24.950,0.980022,0.000,19.580,4.09671,0.000,87,95,339,916,4
HU004,2016-09-09 00:00:00,31.380,22.4088,15.22,76.440,48.1658,21.720,1.0041,0.000,20.290,5.38962,0.000,16,0,379,1043,4
HU004,2016-09-10 00:00:00,33.500,23.9796,15.49,76.350,49.7592,22.000,0.988645,0.000,23.920,4.23567,0.000,72,113,421,833,4
HU004,2016-09-11 00:00:00,33.810,23.8979,17.01,98.800,63.7508,29.260,0.897541,0.000,22.300,4.46133,0.000,391,213,427,410,4
HU004,2016-09-12 00:00:00,32.630,24.3775,18.6,88.800,61.9213,34.930,0.938756,0.000,29.180,6.61321,0.000,118,248,820,257,4
HU004,2016-09-13 00:00:00,26.400,21.2183,17.65,97.200,72.0458,37.980,0.634724,7.600,24.170,6.40079,0.000,22,138,552,728,4
HU004,2016-09-14 00:00:00,24.840,18.455,13.36,87.400,62.5913,30.950,0.824878,0.000,18.350,5.10533,0.000,42,0,160,1238,4
HU004,2016-09-15 00:00:00,26.870,19.1092,11.57,81.400,57.6,31.990,0.914907,0.000,19.300,4.01317,0.000,79,8,150,1199,4
HU004,2016-09-16 00:00:00,28.270,21.1542,14,89.800,60.4425,34.210,0.948151,0.000,22.790,3.36008,0.000,219,376,146,697,4
HU004,2016-09-17 00:00:00,33.410,25.2771,17.92,62.360,38.6279,18.160,0.968857,0.000,27.380,5.66154,0.000,649,295,64,432,4
HU004,2016-09-18 00:00:00,33.100,23.9429,15.83,63.110,41.2142,18.810,0.950987,0.000,21.030,4.12879,0.000,430,246,283,481,4
HU004,2016-09-19 00:00:00,27.110,21.23,15.32,93.700,73.0129,56.110,0.720739,0.000,21.130,5.84,0.000,315,274,733,118,4
HU004,2016-09-20 00:00:00,30.330,22.3629,17.14,96.000,71.9433,30.300,0.861893,0.000,23.040,4.55942,0.000,55,183,884,317,4
HU004,2016-09-21 00:00:00,30.030,19.6667,14.1,99.700,76.3254,24.730,0.859193,0.100,23.500,3.98975,0.000,365,386,447,239,4
HU004,2016-09-22 00:00:00,25.480,18.735,12.35,97.300,78.6283,52.530,0.610914,0.000,19.860,4.192,0.000,405,400,482,148,4
HU004,2016-09-23 00:00:00,29.010,19.7458,12.29,94.800,68.9917,35.490,0.877997,0.000,18.380,2.84687,0.000,252,253,376,559,4
HU004,2016-09-24 00:00:00,31.140,22.22,13.53,82.700,57.1912,30.340,0.870564,0.000,17.430,3.27483,0.000,216,369,289,569,4
HU004,2016-09-25 00:00:00,30.910,23.075,15.05,79.870,53.12,29.650,0.781479,0.000,15.730,3.17254,0.000,121,227,278,810,4
HU004,2016-09-26 00:00:00,31.820,24.2225,17.58,71.980,50.4529,29.090,0.799999,0.000,18.490,3.41838,0.000,173,273,428,567,4
HU004,2016-09-27 00:00:00,33.940,24.765,15.72,63.160,39.4738,15.870,0.871521,0.000,21.770,4.02438,0.000,498,327,153,457,4
HU004,2016-09-28 00:00:00,32.060,24.2796,17.14,72.220,49.5033,28.890,0.787199,0.000,24.100,5.789,0.000,459,536,190,251,4
HU004,2016-09-29 00:00:00,30.540,23.9129,18.63,67.120,43.9913,27.910,0.843865,0.000,37.010,10.4274,0.000,1090,318,4,27,2
HU004,2016-09-30 00:00:00,31.350,23.9563,18.97,62.460,41.4842,21.550,0.844759,0.000,21.340,5.71496,0.000,813,228,128,271,4
HU004,2016-10-01 00:00:00,29.320,22.0912,16.16,80.700,58.0475,36.490,0.815765,0.000,19.470,4.37033,0.000,93,183,563,600,4
HU004,2016-10-02 00:00:00,28.410,19.9825,12.89,93.800,67.3846,25.700,0.737015,0.000,16.410,2.77958,0.000,195,224,319,699,4
HU004,2016-10-03 00:00:00,30.330,21.4479,13.1,75.880,51.4054,21.990,0.832223,0.000,22.970,3.778,0.000,273,343,315,507,4
HU004,2016-10-04 00:00:00,32.800,23.3454,15.73,67.700,44.2742,22.630,0.776593,0.000,18.130,2.81471,0.000,283,216,287,655,4
HU004,2016-10-05 00:00:00,31.010,22.785,15.36,93.100,62.2342,33.790,0.779837,0.000,16.440,2.73008,0.000,255,324,343,513,4
HU004,2016-10-06 00:00:00,30.700,22.285,16.64,88.100,65.9838,35.030,0.722056,0.000,17.220,2.96596,0.000,73,60,327,983,4
HU004,2016-10-07 00:00:00,30.200,20.3775,12.62,93.100,71.0971,28.760,0.753831,0.000,21.410,3.82429,0.000,196,393,344,503,4
HU004,2016-10-08 00:00:00,29.350,20.3575,12.65,97.200,66.4717,28.510,0.778708,0.000,24.770,3.675,0.000,330,251,479,382,4
HU004,2016-10-09 00:00:00,25.310,18.4083,12.49,91.400,67.3933,36.920,0.799344,0.000,19.090,4.28142,0.000,119,16,355,946,4
HU004,2016-10-10 00:00:00,26.420,17.7638,10.93,92.100,75.8762,40.400,0.749181,0.000,19.830,3.58542,0.000,239,308,397,494,4
HU004,2016-10-11 00:00:00,23.790,16.28,9.65,99.000,79.9679,53.660,0.747323,0.100,19.300,4.09746,0.000,326,455,408,246,4
HU004,2016-10-12 00:00:00,20.290,17.3062,12.82,97.200,88.9396,75.330,0.272518,5.400,26.530,6.79638,0.000,59,180,892,306,4
HU004,2016-10-13 00:00:00,21.870,16.0304,9.95,98.900,78.4325,47.180,0.66238,0.000,18.950,3.49883,0.000,95,110,199,1032,4
HU004,2016-10-14 00:00:00,22.840,16.7525,12.82,95.200,70.8433,30.690,0.738698,0.000,16.410,4.16287,0.000,25,8,278,1127,4
HU004,2016-10-15 00:00:00,23.490,15.9325,8.07,90.100,69.9821,38.620,0.726894,0.000,17.460,4.17483,0.000,340,368,168,565,4
HU004,2016-10-16 00:00:00,24.610,18.0712,12.52,94.300,71.8037,46.730,0.600625,0.000,21.200,4.05296,0.000,472,408,233,324,4
HU004,2016-10-17 00:00:00,26.150,18.8246,12.85,96.300,75.6292,39.160,0.558761,0.000,15.490,3.17242,0.000,263,395,362,423,4
HU004,2016-10-18 00:00:00,28.350,22.0413,15.59,82.900,57.5158,36.650,0.393813,0.000,18.100,3.74125,0.000,962,208,75,193,4
HU004,2016-10-19 00:00:00,28.140,21.7321,17.58,87.800,67.8162,45.250,0.547862,0.000,14.500,2.92496,0.000,327,290,234,587,4
HU004,2016-10-20 00:00:00,27.140,19.8646,14.74,94.300,77.2633,52.200,0.579694,0.000,23.110,3.17112,0.000,57,276,407,674,4
HU004,2016-10-21 00:00:00,22.790,17.365,11.71,99.700,88.9267,61.390,0.344415,5.000,15.810,3.78654,0.000,372,449,427,191,4
HU004,2016-10-22 00:00:00,19.650,18.0383,16.3,98.500,95.2083,89.500,0.201105,51.800,28.890,9.90017,0.000,2,448,961,25,3
HU004,2016-10-23 00:00:00,18.840,16.2946,13.06,98.400,93.7042,81.900,0.148954,31.200,52.530,9.83987,0.000,4,530,860,43,3
HU004,2016-10-24 00:00:00,18.800,15.2142,12.08,97.800,94.0542,89.000,0.217634,3.400,22.930,8.95696,0.000,789,651,0,0,2
HU004,2016-10-25 00:00:00,22.780,19.0904,16.03,94.200,80.3271,65.340,0.336715,1.600,19.900,6.39829,0.000,950,247,36,204,4
HU004,2016-10-26 00:00:00,27.140,22.5487,17.79,81.400,69.9633,51.570,0.549019,0.000,21.870,5.83329,0.000,1064,154,52,171,3
HU004,2016-10-27 00:00:00,27.410,23.4429,20.26,74.040,66.2246,54.710,0.485706,0.000,28.750,7.27483,0.000,1098,310,15,17,2
HU004,2016-10-28 00:00:00,27.380,21.2688,17.79,85.200,68.5571,41.460,0.564303,0.000,22.010,8.00933,0.000,1324,100,3,11,1
HU004,2016-10-29 00:00:00,25.310,20.1379,16.74,84.800,67.0271,46.730,0.627646,0.000,24.340,9.23067,0.212,1326,105,0,7,1
HU004,2016-10-30 00:00:00,24.870,18.69,14.48,79.870,61.8054,37.020,0.662616,0.000,25.150,5.87375,0.000,1033,193,53,162,4
HU004,2016-10-31 00:00:00,24.330,18.1083,13.06,75.720,60.8342,43.980,0.616121,0.000,24.130,5.34017,0.000,817,425,85,111,4
HU004,2016-11-01 00:00:00,24.370,18.7904,15.39,86.800,70.0242,50.460,0.552857,0.000,24.800,7.35117,0.000,904,444,46,46,2
HU004,2016-11-02 00:00:00,24.230,17.92,13.37,95.900,80.1529,53.670,0.574528,0.000,17.220,3.50942,0.000,604,328,336,167,4
HU004,2016-11-03 00:00:00,24.640,18.3433,13.63,99.100,76.4954,46.970,0.430565,0.200,15.630,4.04971,0.000,538,450,345,105,3
HU004,2016-11-04 00:00:00,19.280,17.4975,16.09,94.400,84.725,77.400,0.098696,1.800,25.900,6.12308,0.000,773,560,66,40,3
HU004,2016-11-05 00:00:00,20.990,16.6992,12.48,98.600,88.7129,69.800,0.362154,11.000,29.530,6.67662,0.000,52,155,721,507,4
HU004,2016-11-06 00:00:00,17.280,11.9535,7.154,95.000,73.5796,45.280,0.573941,0.000,14.850,3.92963,0.000,58,4,135,1246,4
HU004,2016-11-07 00:00:00,16.430,10.2516,5.295,89.900,65.3029,33.750,0.589336,0.000,18.450,4.51438,0.000,79,30,22,1305,4
HU004,2016-11-08 00:00:00,16.430,9.82942,3.91,87.400,64.715,37.170,0.590156,0.000,12.770,2.89375,0.000,88,90,249,1012,4
HU004,2016-11-09 00:00:00,18.600,12.2992,5.902,97.900,84.1375,68.090,0.234308,1.000,23.070,4.19079,0.000,88,125,513,713,4
HU004,2016-11-10 00:00:00,17.790,12.95,8.13,97.600,73.6162,45.830,0.50627,0.000,16.790,4.14112,0.000,150,35,61,1194,4
HU004,2016-11-11 00:00:00,18.430,11.9602,5.462,91.300,73.0967,49.590,0.520176,0.000,11.220,1.78692,0.000,310,266,390,473,4
HU004,2016-11-12 00:00:00,19.340,13.1451,6.579,92.700,76.3146,52.200,0.458435,0.000,11.640,1.99058,0.000,310,290,462,377,4
HU004,2016-11-13 00:00:00,18.360,13.9875,10.74,85.100,72.2754,51.180,0.302576,0.000,22.580,3.12308,0.000,885,193,73,283,4
HU004,2016-11-14 00:00:00,21.300,15.7142,11.58,80.300,60.715,42.200,0.554958,0.000,27.940,7.30079,0.000,1282,58,3,97,1
HU004,2016-11-15 00:00:00,19.340,14.613,10.9,62.360,49.6442,35.370,0.563611,0.000,31.930,12.3926,0.000,1279,97,1,15,1
HU004,2016-11-16 00:00:00,20.010,14.2767,10.19,60.100,47.1121,29.230,0.56554,0.000,23.570,6.67275,0.000,1101,163,30,143,4
HU004,2016-11-17 00:00:00,21.060,13.6705,7.222,74.390,48.7721,25.360,0.557532,0.000,17.000,2.86142,0.000,561,377,126,375,4
HU004,2016-11-18 00:00:00,20.280,13.4158,5.973,83.900,67.7875,45.290,0.528247,0.000,14.010,2.56408,0.000,390,102,227,716,4
HU004,2016-11-19 00:00:00,18.900,13.3683,8.84,99.500,75.1825,45.680,0.516257,0.000,13.440,2.85246,0.000,88,107,202,1046,4
HU004,2016-11-20 00:00:00,18.060,13.3387,7.35,100.000,93.6213,78.710,0.0820861,22.800,28.400,7.90425,0.000,116,372,775,177,4
HU004,2016-11-21 00:00:00,17.450,15.205,10.7,100.000,93.4204,71.200,0.241982,21.400,40.330,8.12346,0.000,41,19,775,602,4
HU004,2016-11-22 00:00:00,16.200,11.5412,8.37,99.900,84.8754,55.380,0.371882,1.400,16.190,2.34133,0.000,349,150,172,766,4
HU004,2016-11-23 00:00:00,15.210,9.76475,5.835,98.700,80.0517,51.630,0.47402,0.000,14.610,3.27242,0.000,97,4,114,1225,4
HU004,2016-11-24 00:00:00,14.780,8.70363,4.249,98.800,83.7125,56.840,0.450439,0.000,15.280,3.68954,0.000,194,95,304,846,4
HU004,2016-11-25 00:00:00,15.490,11.2967,7.796,100.000,97.9125,87.600,0.173177,15.400,23.850,7.20721,0.000,161,1048,212,17,3
HU004,2016-11-26 00:00:00,16.330,13.0267,10.39,100.000,92.4083,64.350,0.280433,10.400,15.490,4.45396,0.000,170,829,374,62,3
HU004,2016-11-27 00:00:00,13.770,11.1121,9.11,100.000,96.6958,84.500,0.202347,5.200,29.990,7.74742,0.000,812,307,0,321,4
HU004,2016-11-28 00:00:00,16.300,10.8954,7.154,100.000,92.3113,70.260,0.416621,0.000,10.230,2.59804,0.000,241,159,272,767,4
HU004,2016-11-29 00:00:00,16.430,11.3825,7.622,100.000,92.0837,74.600,0.422361,0.200,23.850,6.53621,0.000,1256,108,14,61,1
HU004,2016-11-30 00:00:00,16.160,13.1454,10.4,91.000,79.7862,71.310,0.227911,0.000,24.310,8.95608,0.000,1400,9,5,24,1
HU004,2016-12-01 00:00:00,14.310,13.0283,11.64,100.000,92.965,78.650,0.100165,16.200,16.370,5.73233,0.000,1115,226,19,82,4
HU004,2016-12-02 00:00:00,17.010,13.8492,11.3,100.000,93.8833,80.800,0.276035,3.600,18.200,7.08729,0.000,1026,409,0,7,2
HU004,2016-12-03 00:00:00,16.300,14.325,13.06,100.000,99.3292,94.400,0.117909,21.000,36.410,13.4225,2.258,456,979,5,0,2
HU004,2016-12-04 00:00:00,17.110,14.4329,12.78,100.000,99.1458,93.600,0.114095,46.200,32.390,12.182,0.000,591,792,22,35,2
HU004,2016-12-05 00:00:00,19.240,15.1204,12.56,100.000,86.9338,66.410,0.413025,6.200,32.700,11.3651,0.000,1119,114,109,95,4
HU004,2016-12-06 00:00:00,19.710,15.0808,12.05,99.600,86.2758,70.890,0.438429,0.000,20.110,3.15246,0.000,838,198,175,229,4
HU004,2016-12-07 00:00:00,18.090,14.2992,11.31,100.000,85.14,68.370,0.42466,0.000,25.510,4.28188,0.000,1046,216,54,123,4
HU004,2016-12-08 00:00:00,17.450,13.2046,10.63,95.800,79.3992,59.080,0.422744,0.000,23.670,10.5354,0.000,1349,56,1,33,1
HU004,2016-12-09 00:00:00,18.730,13.8725,10.83,96.900,80.1546,67.090,0.452731,0.000,27.170,9.45992,0.000,1206,98,52,84,4
HU004,2016-12-10 00:00:00,19.200,14.0687,11.04,96.800,84.8754,62.640,0.432642,0.000,17.820,3.52242,0.000,1084,161,70,124,4
HU004,2016-12-11 00:00:00,17.950,13.2088,9.92,98.200,83.8046,61.420,0.429453,0.000,23.740,3.84867,0.000,894,254,129,162,3
HU004,2016-12-12 00:00:00,17.680,12.2246,8.3,100.000,89.6112,66.040,0.425405,0.000,12.280,1.79708,0.000,359,407,392,280,4
HU004,2016-12-13 00:00:00,16.030,11.1668,6.951,100.000,93.06,75.180,0.327009,0.200,14.010,2.73246,0.000,557,591,89,201,4
HU004,2016-12-14 00:00:00,13.160,10.9521,8.27,100.000,97.1167,86.100,0.0713592,13.800,21.100,4.84296,0.000,399,459,80,503,4
HU004,2016-12-15 00:00:00,13.360,9.54725,6.24,100.000,88.5729,72.080,0.28965,1.200,21.660,4.75029,0.000,97,228,206,909,4
HU004,2016-12-16 00:00:00,12.050,9.52042,7.756,100.000,91.1608,76.230,0.207841,11.600,19.370,5.224,0.000,169,80,111,1082,4
HU004,2016-12-17 00:00:00,15.820,11.4062,7.694,88.600,75.8775,63.480,0.319715,0.000,36.410,9.37617,0.000,1352,34,0,49,1
HU004,2016-12-18 00:00:00,15.560,12.3462,10.26,79.930,67.1075,55.910,0.389021,0.000,43.540,11.2248,0.000,1269,33,0,132,4
HU004,2016-12-19 00:00:00,15.990,11.3884,7.323,87.700,72.0317,54.970,0.353903,0.000,12.980,4.06192,0.000,398,14,26,1005,4
HU004,2016-12-20 00:00:00,14.200,8.27608,2.633,97.800,79.6721,53.300,0.444826,0.000,11.640,2.34275,0.000,200,284,321,638,4
HU004,2016-12-21 00:00:00,16.090,9.42817,3.334,98.500,75.5879,47.770,0.429034,0.000,15.170,2.84292,0.000,912,168,91,271,4
HU004,2016-12-22 00:00:00,16.090,11.1782,5.224,85.400,69.3733,55.220,0.433103,0.000,27.870,5.36742,0.000,1212,45,26,157,4
HU004,2016-12-23 00:00:00,17.680,12.2125,8.94,85.100,65.9979,44.910,0.44867,0.000,24.730,4.03133,0.000,1013,182,75,172,4
HU004,2016-12-24 00:00:00,17.350,12.935,8.87,80.100,66.3817,50.730,0.456336,0.000,30.690,9.04862,0.000,1318,35,11,69,4
HU004,2016-12-25 00:00:00,16.700,12.7667,10.33,82.800,72.0958,60.110,0.460657,0.000,34.010,9.35512,0.000,1338,72,0,29,1
HU004,2016-12-26 00:00:00,17.040,11.454,6.884,90.400,71.675,46.500,0.464346,0.000,18.700,3.88404,0.000,921,295,81,139,4
HU004,2016-12-27 00:00:00,16.570,10.5141,6.242,91.100,75.4825,48.170,0.376364,0.000,22.970,3.39962,0.000,831,88,132,389,4
HU004,2016-12-28 00:00:00,17.140,12.3879,9.04,87.000,74.6188,60.590,0.391727,0.000,21.240,7.40504,0.000,1362,27,0,46,1
HU004,2016-12-29 00:00:00,16.970,12.7963,10.43,74.000,68.1637,57.880,0.449251,0.000,28.930,11.7905,0.000,1395,31,0,12,1
HU004,2016-12-30 00:00:00,16.430,11.7837,8.47,86.400,74.2037,59.840,0.466238,0.000,28.400,5.80083,0.000,1149,127,46,117,3
HU004,2016-12-31 00:00:00,15.820,10.4537,7.053,87.400,73.9846,48.720,0.463901,0.000,21.840,5.14804,0.000,1279,45,9,101,4
HU004,2017-01-01 00:00:00,14.810,9.96021,6.479,85.400,73.9392,55.370,0.454986,0.000,20.110,5.44696,0.000,1157,241,30,12,2
HU004,2017-01-02 00:00:00,17.210,10.8338,6.815,87.700,76.0433,57.120,0.446506,0.000,29.070,10.4741,0.000,695,732,0,11,2
HU004,2017-01-03 00:00:00,18.400,12.6733,9.11,81.100,72.1833,58.050,0.329792,0.000,16.550,6.42767,0.000,791,536,111,3,3
HU004,2017-01-04 00:00:00,18.730,12.8842,7.9,99.400,77.495,62.080,0.420809,0.000,11.820,2.18812,0.000,532,167,250,491,4
